PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
202719,Jeremy,Tyler,Jeremy Tyler,2011,PF-C,81,82.5,262.4,89,110.5,28,33.5,13.4,9.25,9,11.26,,3.29,10
202696,Nikola,Vucevic,Nikola Vucevic,2011,PF-C,82.25,83.75,259.8,88.5,112.5,23.5,25,6.1,9.25,10.25,12.02,,3.27,8
202689,Kemba,Walker,Kemba Walker,2011,PG,71.5,73,184,75.5,91.5,32,39.5,5.9,8,9,10.87,,3.16,7
202682,Derrick,Williams,Derrick Williams,2011,PF-SF,79.25,80.75,248.4,85.5,108,29,34.5,10.8,9,9.75,11.03,,3.23,19
202716,Jordan,Williams,Jordan Williams,2011,PF,79.75,81,247.2,84.25,106.5,25,30.5,12.1,9.25,10,12.74,,3.45,10
203112,Quincy,Acy,Quincy Acy,2012,PF,78.5,79.75,223.8,86.75,106.5,32,37,7.1,9.5,11,10.48,,3.28,13
203084,Harrison,Barnes,Harrison Barnes,2012,SF-SG,79,80,227.8,83.25,101.5,38,39.5,9.6,9,8.5,10.93,,3.16,15
203115,Will,Barton,Will Barton,2012,SG-SF,77,78,174.4,81.75,102.5,30,34,4.1,9,9.5,12.5,,3.6,0
203078,Bradley,Beal,Bradley Beal,2012,SG,75.25,76.75,201.8,80,100,33,39,6,8.5,9,10.95,,3.28,8
12458,J'Covan,Brown,J'Covan Brown,2012,PG,73,74.25,202.4,77.25,96,26,29.5,12.5,7.75,8.25,11.68,,3.47,3
203733,William,Buford,William Buford,2012,SG-SF,76,77,214.6,81.5,102,27.5,32.5,11.3,8.75,10,11.4,,3.43,8
203109,Jae,Crowder,Jae Crowder,2012,SF,76.75,78.5,241.2,81.25,99.5,31,34.5,9,9.5,10.5,11.45,,3.37,20
203099,Jared,Cunningham,Jared Cunningham,2012,SG-PG,75.5,77,187.6,78.5,98,,,3.6,8.25,9,,,,4
203076,Anthony,Davis,Anthony Davis,2012,PF-C,81.25,82.5,221.8,89.5,108,,,7.9,9,8.5,,,,
203134,Marcus,Denmon,Marcus Denmon,2012,SG,74.25,75.25,188.2,77,94.5,33.5,40,6.6,8.25,9.75,10.82,,3.19,8
203083,Andre,Drummond,Andre Drummond,2012,C,81.75,83.75,278.6,90.25,109.5,31.5,33.5,7.5,9.5,9.5,10.83,,3.39,10
203119,Kim,English,Kim English,2012,SG,76.5,77.75,192,78.5,98,29,36.5,4.3,8.5,8.75,10.59,,3.33,
203105,Festus,Ezeli,Festus Ezeli,2012,C-PF,81.75,83.5,264.2,89.75,108,34,33.5,5.5,9,10.75,12.35,,3.29,18
12467,Drew,Gordon,Drew Gordon,2012,PF,80,80.75,239,83.5,103.5,29,34,9.1,8.5,9.75,11.35,,3.49,10
203110,Draymond,Green,Draymond Green,2012,PF-SF,77.75,79.5,235.6,85.25,105,28,33,11.3,9,9.5,11.01,,3.4,9
203254,JaMychal,Green,JaMychal Green,2012,PF,80,81,217.4,86.25,106.5,29.5,32.5,9.8,9.25,9.25,10.63,,3.38,19
203090,Maurice,Harkless,Maurice Harkless,2012,SF,79.25,80.75,206.6,84,102.5,32.5,37,5.3,9.25,10.25,10.87,,3.25,5
203089,John,Henson,John Henson,2012,PF,81,82.5,216,89,112,25.5,30,8.6,9.25,10,,,,5
203189,Tu,Holloway,Tu Holloway,2012,PG,70.5,71.75,186.8,77.5,94.5,28,35,8.5,8.75,10,11,,3.42,12
203133,Robbie,Hummel,Robbie Hummel,2012,SF,79.25,80.5,218,80.5,102,27.5,30,9.4,8.5,9.5,11.56,,3.41,13
203108,Bernard,James,Bernard James,2012,PF,80.75,82,229.8,87,108.5,30,32.5,5,9,9.25,11.84,,3.4,6
203098,John,Jenkins,John Jenkins,2012,SG,75.25,76.25,212,80.5,98,30.5,36.5,7.1,9,9,11.36,,3.37,10
203111,Orlando,Johnson,Orlando Johnson,2012,SG,75.75,77.25,223.8,83.25,99,32,39.5,7,9,9.5,10.98,,3.25,13
203130,Darius,Johnson-Odom,Darius Johnson-Odom,2012,SG,73.5,75,212,79,96,33.5,41.5,7,8.75,8.75,10.76,,3.21,17
203093,Terrence,Jones,Terrence Jones,2012,PF-SF,80.25,81.5,252,86.25,107,29.5,34.5,7.7,9,10,11.57,,3.4,12
203103,Perry,Jones,Perry Jones,2012,PF-SF,82.25,83.25,233.8,85.75,107,33,38.5,4.6,9.25,9.5,11.31,,3.19,11
203158,Kevin,Jones,Kevin Jones,2012,PF,78.25,79.5,251.2,85.5,105,27.5,32.5,11.2,9,7.75,11.94,,3.6,17
203126,Kris,Joseph,Kris Joseph,2012,SG,78,79,215,83,104,28.5,35,8.6,9,9,,,3.46,6
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,2012,SF,77.75,79.5,232.8,84,104.5,32,35.5,7,9,10.25,11.77,,3.18,6
203087,Jeremy,Lamb,Jeremy Lamb,2012,SG,76,77.25,179.2,83,102,31.5,38,4.5,8.75,9.25,10.98,,3.25,5
203117,Doron,Lamb,Doron Lamb,2012,SG-PG,75.25,76.75,199.4,78.75,98.5,29,33.5,6.7,8.5,8.75,11.12,,3.41,2
203086,Meyers,Leonard,Meyers Leonard,2012,C,83.75,85.25,249.8,87,108,30,32.5,5.7,9.25,11,11.34,,3.41,19
203081,Damian,Lillard,Damian Lillard,2012,PG,73.75,74.75,188.8,79.75,95.5,34.5,39.5,5.9,8.75,9.75,11.15,,3.34,13
203159,Scott,Machado,Scott Machado,2012,PG,73,74,205.8,76,94.5,27,32.5,5.8,8.5,9.5,11.26,,3.3,17
203088,Kendall,Marshall,Kendall Marshall,2012,PG,75.25,76.25,198.4,77.5,96,31,37,7.8,8.5,9,12.03,,3.23,
203097,Fab,Melo,Fab Melo,2012,C,82.75,84,255,86.5,110,29.5,31,9.2,9,10,12.14,,3.44,9
203114,Khris,Middleton,Khris Middleton,2012,SF,78.75,80.25,216.2,82.75,103,28,31,7.8,9,9,11.45,,3.47,4
203113,Quincy,Miller,Quincy Miller,2012,SF,80.75,82,218.7,85.25,105,30.5,36,7.8,9.25,10.25,11.05,,3.48,8
203121,Darius,Miller,Darius Miller,2012,SF-SG,78,79.5,233.4,81,101,33,37,7.5,8.5,8.75,11.34,,3.31,14
203183,Tony,Mitchell,Tony Mitchell,2012,SG,77.25,78.25,216.4,82,100,31.5,40,5.7,8.5,10,11.72,,3.47,14
203102,Arnett,Moultrie,Arnett Moultrie,2012,PF,81.5,82.75,232.8,86.25,106.5,33.5,37.5,7.7,9.25,9.25,11.32,,3.22,10
203122,Kevin,Murphy,Kevin Murphy,2012,SG,77,78.25,194,78.75,99,31,36.5,5.8,8.5,8.5,10.97,,3.42,11
203094,Andrew,Nicholson,Andrew Nicholson,2012,PF,80.5,81.5,234,88,107,28.5,30.5,7.6,10,10.75,11.89,,3.67,10
203124,Kyle,O'Quinn,Kyle O'Quinn,2012,PF,80.5,82,240.8,88.75,106.5,31.5,31.5,8,9.5,10,11.65,,3.53,
203101,Miles,Plumlee,Miles Plumlee,2012,PF-C,82.5,83.75,252.4,84.75,105.5,34,40.5,11.4,9.25,9,10.64,,3.36,15
203085,Austin,Rivers,Austin Rivers,2012,SG-PG,75.5,77,202.8,79.25,96.5,32.5,37.5,6.2,8.5,10,11.54,,3.32,1
203080,Thomas,Robinson,Thomas Robinson,2012,PF,79.75,80.75,244.2,87.25,106,28.5,35.5,5,9.75,10.5,11.96,,3.17,15
203082,Terrence,Ross,Terrence Ross,2012,SG-SF,78,79,196.6,79.25,100.5,31,37.5,3.2,8.75,10.25,11.78,,3.28,2
203107,Tomas,Satoransky,Tomas Satoransky,2012,PG-SG,78.5,79.5,200.6,79.25,100,,,5.2,8.5,9.5,,,,
203118,Mike,Scott,Mike Scott,2012,PF,79.25,80.75,240.8,82.75,104,27,32.5,10.6,8.5,9,11.59,,3.44,14
203156,Henry,Sims,Henry Sims,2012,C-PF,82,83.75,241.2,88,108,26.5,29.5,7.7,9.25,10,12.33,,3.44,7
203096,Jared,Sullinger,Jared Sullinger,2012,PF,79.75,81,268.2,85.25,105.5,29.5,31,10.7,9.25,9.75,12.77,,3.81,9
12507,Jordan,Taylor,Jordan Taylor,2012,PG,73,74,192.8,75,92.5,33,36.5,5.5,8.25,9.5,10.57,,3.19,14
203106,Jeff,Taylor,Jeff Taylor,2012,SF-SG,78,79.25,212.8,78.25,101.5,33.5,40,4.2,8.25,9.75,10.87,,3.29,15
203116,Tyshawn,Taylor,Tyshawn Taylor,2012,PG,74.75,76,177,78.25,97.5,32,36.5,4.2,8.75,8.75,11.48,,3.2,0
203104,Marquis,Teague,Marquis Teague,2012,PG,73,74,179.8,79.25,96.5,32.5,40.5,6.3,8.25,7.75,10.65,,3.19,8
203138,Hollis,Thompson,Hollis Thompson,2012,SF,78.75,80,206,81.5,102.5,28.5,36.5,6,8.25,9.75,11.72,,3.38,6
203079,Dion,Waiters,Dion Waiters,2012,SG,74.5,76,221,79.25,98,,,8.5,8.5,9.5,,,,
203091,Royce,White,Royce White,2012,PF,79,80,260.6,84,104.5,,,10.6,9.5,11.5,,,,
203100,Tony,Wroten,Tony Wroten,2012,PG,76.75,78,203.2,81,101,30,35.5,5.2,8,9,10.75,,3.24,0
203092,Tyler,Zeller,Tyler Zeller,2012,PF-C,83.25,84.5,247.4,84,104.5,30,34,6.4,9,9.75,11.13,,3.4,16
203500,Steven,Adams,Steven Adams,2013,C,82.75,84,254.5,88.5,109.5,28.5,33,6.65,9.5,11,11.85,3.02,3.4,16
203505,Vander,Blue,Vander Blue,2013,SG,75.5,77.25,197.4,78,100.5,28,37.5,4.6,8.5,9.5,10.4,2.7,3.14,4
203485,Lorenzo,Brown,Lorenzo Brown,2013,PG,76,77.25,189.2,79,100,28,34,3.95,8.25,8.5,11.78,3.24,3.4,8
203493,Reggie,Bullock,Reggie Bullock,2013,SG-SF,77.75,79,199.8,80.75,102,31,36.5,6.95,8.5,9,11.33,3.3,3.31,11
203504,Trey,Burke,Trey Burke,2013,PG,71.75,73.25,187,77.5,97.5,29.5,36.5,6.9,8.25,8.75,11.2,3.01,3.16,3
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,2013,SG,76.5,77.5,203.6,80,100.5,29,34.5,6.45,8.5,9,10.6,3.2,3.12,7
203477,Isaiah,Canaan,Isaiah Canaan,2013,PG,71,72,188.4,76.5,94.5,33,40.5,5.9,8.25,9.5,10.98,2.89,3.22,16
203478,Jackie,Carmichael,Jackie Carmichael,2013,PF,79.5,81,241.2,85.5,107,30,32,5.8,9,10.25,11.83,3.07,3.35,13
203487,Michael,Carter-Williams,Michael Carter-Williams,2013,PG,76.75,77.75,184.4,79.25,101,31.5,41,4.4,7.5,8.5,10.68,3.7,3.22,8
12524,Will,Clyburn,Will Clyburn,2013,SF-SG,77.75,79,210.4,84.25,105,28,34.5,6.85,9.25,10.25,11.68,3.12,3.38,3
203496,Robert,Covington,Robert Covington,2013,SF-PF,78.25,79.5,208.6,85.75,106,29.5,36,4.7,9,8.5,11.69,3.1,3.34,9
203459,Allen,Crabbe,Allen Crabbe,2013,SG,77.25,78.25,197.4,83.25,103.5,30.5,36,4.65,8.25,8.5,10.67,3.1,3.32,10
203552,Seth,Curry,Seth Curry,2013,SG,73,75,179.2,76,97.5,,,9.6,8,8.25,,,,
203561,Brandon,Davies,Brandon Davies,2013,PF,80.5,82.25,241.8,85.5,108.5,26,31.5,8.6,9,11,11.22,3.14,3.5,7
203473,Dewayne,Dedmon,Dewayne Dedmon,2013,C,82,83.5,238.8,88,109,28,32.5,8.35,9,11,12.75,3.26,3.4,8
203476,Gorgui,Dieng,Gorgui Dieng,2013,C,81.75,82.75,229.6,87.5,111.5,,,5.35,9,10,,,,
203516,James,Ennis,James Ennis,2013,SF,77.75,79,200.8,83.5,104.5,29.5,36.5,4.5,8.5,8.75,11.55,3.06,3.4,7
203467,Carrick,Felix,Carrick Felix,2013,SF-SG,76.75,78.25,202.6,81.25,103.5,32,38.5,3.3,8.5,9.5,11.16,3.09,3.25,15
203479,Jamaal,Franklin,Jamaal Franklin,2013,SG-SF,76,77.25,190.8,83.25,103.5,,,8.25,8.5,8.25,,,,
203497,Rudy,Gobert,Rudy Gobert,2013,C,84.5,86,237.6,92.5,115,25,29,4.4,9.75,10,12.85,3.19,3.57,7
203462,Archie,Goodwin,Archie Goodwin,2013,SG,75.75,77.25,189,81.5,102,30,36,4.55,8.5,9,10.75,3.41,3.27,1
203475,Erick,Green,Erick Green,2013,PG,73.5,75,178.2,77.75,98,,,4.35,8.5,9,,,,5
203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,2013,SG,76.5,78.25,199.4,79,101,31.5,37.5,6.05,8,9.25,10.68,2.93,3.25,16
203524,Solomon,Hill,Solomon Hill,2013,SF,77.5,79,226,81,103,29.5,37.5,7.6,9,10.5,10.77,2.91,3.19,14
203494,Richard,Howell,Richard Howell,2013,PF,78.25,79.5,249.6,82.25,105.5,,,8.75,8.75,9.5,,,,
203470,Colton,Iverson,Colton Iverson,2013,C,82.5,84,262.8,86,110,26.5,30,9.6,9.25,9.5,11.52,3.04,3.52,12
203510,Pierre,Jackson,Pierre Jackson,2013,PG,69.5,70.5,176,70,90,,,4.5,7.5,8.25,,,,
203511,Grant,Jerrett,Grant Jerrett,2013,PF,80.75,82.25,232,86,109,28.5,34,10.05,8.5,9.25,11.85,3.23,3.51,2
203509,Myck,Kabongo,Myck Kabongo,2013,PG,73.25,74.75,180.4,78.25,98,27.5,33.5,6,8.25,9,10.64,2.86,3.44,2
203483,Kenny,Kadji,Kenny Kadji,2013,PF-C,80.75,82,241.6,87,106.5,34,38,7.45,9,10.25,11.47,2.88,3.44,9
203527,Ryan,Kelly,Ryan Kelly,2013,PF,81.75,83.75,228,83.5,110,,,14.75,9,10,,,,
203499,Shane,Larkin,Shane Larkin,2013,PG,70.25,71.5,170.8,70.75,89.5,34.5,44,3.8,7.5,8.75,10.64,3.03,3.08,12
203495,Ricky,Ledo,Ricky Ledo,2013,SG,76.75,78,197.2,79.25,102.5,27,33.5,10.25,8.5,9.25,10.72,3.16,3.32,4
203458,Alex,Len,Alex Len,2013,C,,,,87.5,,,,6.4,9,10.75,,,,
203466,CJ,Leslie,CJ Leslie,2013,PF-SF,79.5,80.75,209.2,86.25,104.5,32.5,40.5,7.95,8.75,9,10.19,2.79,3.1,
203522,Trevor,Mbakwe,Trevor Mbakwe,2013,PF,78.75,80,235.8,88,106.5,30,36.5,5.9,9.5,11.5,12.01,2.97,3.32,21
203492,Ray,McCallum,Ray McCallum,2013,PG,72.25,73.75,191.4,75.25,96.5,30.5,40,7.3,8,8.75,10.82,3.08,3.25,5
203468,CJ,McCollum,CJ McCollum,2013,PG-SG,74.25,75.25,197,78.25,96.5,32,38.5,8.6,8,9.5,11.02,2.91,3.32,13
203463,Ben,McLemore,Ben McLemore,2013,SG,75.5,76.75,189.2,79.75,100.5,32.5,42,5,8.75,9.5,11.87,3.11,3.27,6
203502,Tony,Mitchell,Tony Mitchell,2013,PF-SF,79.5,80.75,236.4,86.5,106.5,33.5,38,5.55,9,10,11.82,3.25,3.52,13
203498,Shabazz,Muhammad,Shabazz Muhammad,2013,SF-SG,76.75,78.25,221.8,83,104.5,29.5,37,9,9,10,10.99,2.93,3.32,10
203513,Erik,Murphy,Erik Murphy,2013,PF,80.75,81.5,239.8,82.5,108,24.5,29.5,7.95,8.75,9.75,12.19,2.96,3.57,13
203488,Mike,Muscala,Mike Muscala,2013,C-PF,82.25,83.5,230.2,85,108,28,33.5,6.8,8.5,9,11.76,2.99,3.44,5
203457,Nerlens,Noel,Nerlens Noel,2013,C,82,83.75,206.4,87.75,110,,,4.15,9.5,10,,,,
203506,Victor,Oladipo,Victor Oladipo,2013,SG,75.25,76.25,213.2,81.25,100.5,33,42,6.55,8.75,9.25,10.69,3.14,3.25,15
203482,Kelly,Olynyk,Kelly Olynyk,2013,PF-C,82.75,84,234,81.75,108,24.5,29.5,6.65,8.5,10,11.42,2.99,3.59,5
203464,Brandon,Paul,Brandon Paul,2013,SG,74.75,76,201,82.25,98,33.5,39.5,5.25,8.5,9.5,11.16,2.9,3.37,15
203658,Norvel,Pelle,Norvel Pelle,2013,PF-C,81.5,82.5,207.2,86.5,109,31,34.5,5.15,8.75,9.5,11.49,3.2,3.32,0
203486,Mason,Plumlee,Mason Plumlee,2013,C-PF,83.25,84.5,238.2,83,108,30.5,36,6.15,9.75,9.5,10.89,2.76,3.29,14
203490,Otto,Porter,Otto Porter,2013,SF,79.5,80.5,197.6,85.5,105.5,27,36,6.65,8.75,9.25,11.25,3.06,3.4,9
203515,Phil,Pressey,Phil Pressey,2013,PG,69.5,71.5,177,74.25,92,33,38.5,4.7,7.75,9.75,10.86,3.02,3.13,7
203318,Glen,Rice,Glen Rice,2013,SF-SG,76.5,77.75,210.8,81.25,101.5,33,40.5,8.45,8.5,9,10.99,3.08,3.25,10
203460,Andre,Roberson,Andre Roberson,2013,PF-SF,78.25,79,205.8,83,104.5,30,36.5,7.05,8.75,9.5,11.36,3.02,3.34,10
203471,Dennis,Schroder,Dennis Schroder,2013,PG,73,74,164.8,79.75,98,30,34,4.1,8.75,10.5,11.09,2.86,3.21,1
203491,Peyton,Siva,Peyton Siva,2013,PG,71.5,73,180.6,75,93,33.5,41.5,6.05,8,9.75,10.59,2.93,3.16,15
203503,Tony,Snell,Tony Snell,2013,SF-SG,78,79.25,198.2,83.5,105.5,30,36.5,4.85,9,9.5,11.36,2.84,3.25,7
203480,James,Southerland,James Southerland,2013,SF-PF,79,80,220.6,85,106,29,32,8.05,8,9.5,10.9,3.03,3.38,5
203472,Deshaun,Thomas,Deshaun Thomas,2013,SF,77,79,219.8,82,104,28.5,32,9.1,8,8.75,12.94,3.38,3.53,5
203519,Adonis,Thomas,Adonis Thomas,2013,SF,76.75,77.75,231.8,85,99,34.5,40.5,7.5,9.25,9.5,11.64,3.11,3.32,13
203481,Jeff,Withey,Jeff Withey,2013,C,82.75,84.5,221.8,86,110.5,26.5,29,8.65,9,9.75,12.49,3.29,3.47,10
203489,Nate,Wolters,Nate Wolters,2013,PG,75.5,76.75,196.4,75.75,98,,,5.5,8.25,8.75,,,,8
203523,BJ,Young,BJ Young,2013,SG-PG,74.25,75.5,178.8,80.25,99,,,4.7,8.5,9.5,,,,
203469,Cody,Zeller,Cody Zeller,2013,C-PF,82.75,84.25,230,82.75,106,35.5,37.5,4.75,8.5,10.5,10.82,2.69,3.15,17
203919,Jordan,Adams,Jordan Adams,2014,SG,75.5,76.75,208.8,82,102,24.5,29.5,10.8,8.5,7.5,12.13,3.05,3.5,
203937,Kyle,Anderson,Kyle Anderson,2014,SF,79.5,80.5,230.1,86.75,107.5,,,13.35,8.25,8.75,,,,
203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,2014,SF,77.25,78.25,205.2,84,104.5,31.5,39.5,6.05,9,9.75,11.39,3.05,3.18,
203947,Jordan,Bachynski,Jordan Bachynski,2014,PF,85.25,86,254.1,88,108.5,29,33,7.45,9.25,10,12.15,3.03,3.36,
203946,Cameron,Bairstow,Cameron Bairstow,2014,PF,80.75,81.75,252.4,84.75,107,31,33.5,8.7,8.75,9,11.39,3.09,3.37,
203920,Khem,Birch,Khem Birch,2014,PF,79.5,81.25,208.8,85,107,30.5,35.5,6,9,8.5,11.6,3.24,3.26,
203913,Jabari,Brown,Jabari Brown,2014,SG,75,76.25,201.9,80.25,100,28,32,6.05,9,9.25,11.6,3.26,3.5,
203900,Markel,Brown,Markel Brown,2014,SG,74.5,75.5,184.4,80.75,100,36.5,43.5,4.2,8.25,9.75,12.62,2.9,3.18,
203938,Alec,Brown,Alec Brown,2014,PF,84.25,85.25,231.2,85.5,109,27,30,7.7,9.25,8.75,12.05,2.91,3.48,
203907,Deonte,Burton,Deonte Burton,2014,PG,72,73.25,192.8,79,97.5,29,39.5,7.65,8.25,8,11.28,3.08,3.28,
203902,Semaj,Christon,Semaj Christon,2014,PG,73.5,75.25,186,78.5,99,30.5,36.5,5.25,8.5,8.25,11.55,3.21,3.32,
203903,Jordan,Clarkson,Jordan Clarkson,2014,PG,75.25,77,186.3,80,98,33,38.5,4.3,8.25,9,10.76,2.98,3.28,
203905,Aaron,Craft,Aaron Craft,2014,PG,72.75,73.75,191.6,74,94.5,29,32,6.1,7.75,8.5,10.78,2.9,3.26,
203908,DeAndre,Daniels,DeAndre Daniels,2014,SF,79.25,80.5,196,86,106.5,26.5,32,3.85,9.25,10.5,11.46,3.04,3.44,
203915,Spencer,Dinwiddie,Spencer Dinwiddie,2014,PG,76.5,78,204.9,80.25,103,,,5.35,8.25,9,,,,
203921,Cleanthony,Early,Cleanthony Early,2014,SF,78,79.25,209.4,82.75,101.5,34,40,4.45,8.5,9,11.15,2.96,3.18,
203929,Melvin,Ejim,Melvin Ejim,2014,SF,77.25,79,218.5,83.25,103.5,29.5,35,6.45,8.75,9.25,11.55,3.12,3.14,
203898,Tyler,Ennis,Tyler Ennis,2014,PG,73,74.5,181.5,79.25,98,29,36,6.2,8.25,8.75,11.12,2.84,3.3,
203957,Dante,Exum,Dante Exum,2014,SG,76.5,78,196.3,81.5,103,31.5,34.5,6.4,8.5,9.5,10.75,2.88,3.19,
203927,C.J.,Fair,C.J. Fair,2014,SF,78.5,80,218.1,81.5,104,27,35,5.05,9,9,11,3.06,3.32,
203932,Aaron,Gordon,Aaron Gordon,2014,PF,79.5,80.75,220.1,83.75,105,32.5,39,5.05,8.75,10.5,10.81,2.76,3.27,
203924,Jerami,Grant,Jerami Grant,2014,SF,78.5,79.75,214,86.75,107,,,3.75,9.25,9.25,,,,
203798,P.J.,Hairston,P.J. Hairston,2014,SG,76.25,77.25,228.8,81,101,32,37,8.2,8.75,9.75,11.12,,3.32,
203914,Gary,Harris,Gary Harris,2014,SG,74.5,76.5,204.8,78.75,96,,,4.55,8.5,9.5,,,,
203925,Joe,Harris,Joe Harris,2014,SG,76.75,78.25,215,78,100,28.5,33.5,6.2,8.5,9.75,11.11,2.92,3.31,
203918,Rodney,Hood,Rodney Hood,2014,SF,79.25,80.5,208.2,80.5,103,29,36,7.45,8.5,8.5,11.21,3.14,3.38,
203928,Cory,Jefferson,Cory Jefferson,2014,PF,79.75,81,218.4,84.5,105,33,37.5,5.25,8.75,9.75,12.63,3.39,3.36,
203910,Nick,Johnson,Nick Johnson,2014,SG,73.5,75,198,79.25,96.5,33.5,41.5,6.05,8.75,9.75,10.8,2.95,3.27,
203930,Sean,Kilpatrick,Sean Kilpatrick,2014,SG,74.5,76.25,218.7,79,99,,,9.2,9,9,,,,
203945,Alex,Kirk,Alex Kirk,2014,PF,81.25,82.75,252,87.5,109.5,28.5,31.5,13.6,9.25,10.5,11.2,3.19,3.48,
203897,Zach,LaVine,Zach LaVine,2014,PG,76.5,77.75,180.9,80.25,100,33.5,41.5,4.7,8.25,8.75,10.42,2.8,3.19,
203906,Devyn,Marble,Devyn Marble,2014,SG,77,78.5,192.4,81,102,29,35,6.9,8.25,8.5,11.32,3.08,3.28,
203949,James,McAdoo,James McAdoo,2014,PF,79.5,80.75,227.6,86.25,106.5,29.5,34,6.15,9.25,9,11.61,2.91,3.28,
203909,K.J.,McDaniels,K.J. McDaniels,2014,SF,76.5,78,195.6,83.25,102,33,37,4.45,8.75,9.75,12.71,3.2,3.1,
203926,Doug,McDermott,Doug McDermott,2014,SF,78.25,79.75,218,81.25,103,28.5,36.5,7.1,8.75,9.75,11.1,3.15,3.29,
203895,Jordan,McRae,Jordan McRae,2014,SG,75.75,77.25,179.4,84.5,104,27.5,34.5,5.2,8.75,8.5,11.07,3.15,3.39,
203894,Shabazz,Napier,Shabazz Napier,2014,PG,71,73,175.2,75.25,93,30.5,37.5,7.35,8.25,8.5,11.6,3.13,3.2,
203948,Johnny,O?Bryant III,Johnny O?Bryant III,2014,PF,79.25,80.5,256.8,86.25,105,31,35.5,10.75,9.25,9.5,11.57,3.32,3.45,
203934,Lamar,Patterson,Lamar Patterson,2014,SG,76,77.25,226,83,101,27.5,32.5,10.75,9,9.25,11.63,3.13,3.45,
203940,Adreian,Payne,Adreian Payne,2014,PF,81,81.75,238.5,88,109,,,7.55,9.25,9.5,,,,
203901,Elfrid,Payton,Elfrid Payton,2014,PG,74.5,75.75,185.4,80,98.5,31.5,35.5,5.65,8.75,9,11.06,2.92,3.23,
203939,Dwight,Powell,Dwight Powell,2014,PF,81.5,83,234.4,84.5,105,28.5,35,6.2,9,9.25,11.28,2.88,3.2,
203944,Julius,Randle,Julius Randle,2014,PF,79.75,81,249.7,84,105.5,29,35.5,9.4,8.75,8.25,11.45,3.14,3.27,
203922,Glenn,Robinson III,Glenn Robinson III,2014,SF,77.5,78.75,211.4,82,100.5,36.5,41.5,5.05,9,9.5,11.22,3.04,3.15,
203941,LaQuinton,Ross,LaQuinton Ross,2014,SF,78.5,79.5,238.7,85.75,106,25,31,16.3,8.75,9.75,11.97,3.52,3.44,
203935,Marcus,Smart,Marcus Smart,2014,PG,74,75.25,227.2,81.25,99,33,36,10.55,9,8.75,10.82,2.96,3.26,
203893,Russ,Smith,Russ Smith,2014,PG,71.5,72.75,160,75.5,95,29.5,34,3.5,8.25,8.5,11.57,3.01,3.27,
203917,Nik,Stauskas,Nik Stauskas,2014,SG,77.25,78.5,206.9,79.75,102,29,35.5,12.05,8.5,8.5,10.79,2.92,3.27,
203950,Jarnell,Stokes,Jarnell Stokes,2014,PF,79,80.5,262.8,85.25,103.5,31,36,8.2,9.75,10.5,11.92,3.2,3.26,
203904,Xavier,Thames,Xavier Thames,2014,PG,74.25,75.5,187,76,96,29,32.5,6.4,8.25,9,11.48,3.02,3.48,
203943,Noah,Vonleh,Noah Vonleh,2014,PF,80,81.5,247.1,88.25,108,31,37,7.3,9.75,11.75,11.45,3.29,3.28,
203933,T.J.,Warren,T.J. Warren,2014,SF,79,80.25,220.2,82.25,104,27,35.5,7.95,8.75,9,11.1,3.04,3.26,
203912,C.J.,Wilcox,C.J. Wilcox,2014,SG,75.5,77,201,81.75,100.5,31,37.5,6.5,8.75,9,11.3,2.92,3.22,
203899,Kendall,Williams,Kendall Williams,2014,PG,74.25,75.75,183,77.5,99,27,33,7.2,8,7.75,10.83,2.85,,
203923,James,Young,James Young,2014,SG,77.25,78.75,213.3,84,104,28,35.5,5.1,9,9.5,,,,
203942,Patric,Young,Patric Young,2014,PF,80.5,82,246.8,85.75,103.5,32,37.5,5.45,9.25,9.5,11.18,3.06,3.43,
1626146,Cliff,Alexander,Cliff Alexander,2015,PF-C,79.25,80.5,239.2,87.5,109.5,,,5.8,9.5,10.25,,,,
1626147,Justin,Anderson,Justin Anderson,2015,SF-SG,77.25,78.25,230.6,83.75,101,38,43,5,8.5,9.5,11.13,2.88,3.22,12
1626165,Brandon,Ashley,Brandon Ashley,2015,PF,79.25,80.5,228,87.75,105,31.5,35.5,8.8,9,9.5,11.21,3.35,3.58,9
1626207,Ryan,Boatright,Ryan Boatright,2015,PG,70,71,169.6,72.5,92.5,32,41,6.6,7.5,8.75,10.71,3.05,3.26,10
1626164,Devin,Booker,Devin Booker,2015,SG,76.5,77.75,205.8,80.25,102.5,27.5,34.5,8.3,8.75,9,10.27,2.75,3.28,8
1626148,Anthony,Brown,Anthony Brown,2015,SF-SG,77.75,79.25,211,83,104.5,27.5,34.5,6.1,8.5,9,10.94,3.29,3.18,4
